chunk_id,book_title,chapter_title,section_title,page_start,page_end,chunk_title,topic_type,cleaned_text,keywords,citation_anchor
M_YLSMX_V1_0168,园林树木学,第7章 园林树木的美化功能,7.3 园林树木的叶及其观赏特性,117,119,园林树木叶的观赏要素,summary,园林树木的叶具有丰富多彩的形貌，观赏特性通常从叶的大小、形状、质地、色彩、排列、芳香和音响等方面分析。叶片大小与植物产地和气候适应有关，热带湿润地区植物叶片多较大，寒冷干燥地区植物叶片多较小。叶形可分为针形、条形、披针形、椭圆形、卵形、圆形、掌状、三角形、奇异形以及羽状复叶、掌状复叶等多种类型。叶质地不同会产生不同质感，革质叶片有光影闪烁效果，纸质或膜质叶片多显恬静，粗糙多毛叶片则富于野趣。叶色包括绿色、春色叶、秋色叶、常色叶、双色叶和斑色叶等，叶的香气、声响以及叶在树冠上的排列也会形成特殊艺术效果。,叶片；叶形；叶质地；叶色；春色叶；秋色叶；观赏特性,园林树木学-第7章 园林树木的美化功能-7.3 园林树木的叶及其观赏特性-117-119
M_YLSMX_V1_0169,园林树木学,第7章 园林树木的美化功能,7.4 园林树木的花及其观赏特性,119,121,园林树木花的形色芳香与花相,summary,园林树木花朵形状、大小和色彩变化丰富，能形成不同观赏效果。花形与花色共同决定景观气氛，如艳红花朵可形成热情兴奋之感，白色花朵常显悠闲淡雅，雪青色繁密小花可形成恬静自然的画面。花的芳香可分为清香、甜香、浓香、淡香和幽香等类型，不同香气会引起不同心理反应，园林中可设置芳香园或利用香花植物配置。花相是树冠开花时由花朵或花序、色彩、香气、分布、叶簇陪衬和开花枝条习性共同形成的整体形貌，可分为纯式和衬式，又有独生、线条、星散、团簇、覆被、密满和干生等类型。开花季节、花期长短和花色转变也具有重要观赏意义。,花形；花色；芳香；花相；花序；开花季节；观赏效果,园林树木学-第7章 园林树木的美化功能-7.4 园林树木的花及其观赏特性-119-121
M_YLSMX_V1_0170,园林树木学,第7章 园林树木的美化功能,7.5 园林树木的果实及其观赏特性,121,122,园林树木果实的观赏特性,summary,许多果实既有经济价值，又有突出的美化作用。园林中选择观果树种时，应注意果实形状和色彩两方面。果实形状以奇、巨、丰为主要观赏要点：奇指形状奇异有趣，巨指单果或果穗较大，丰指全树果实具有较丰富数量。果实色彩观赏意义更大，可分为红色、黄色、蓝紫色、黑色和白色等类型，不同色彩能营造不同景观效果。选用观果树种时，宜选择果实不易脱落、浆汁较少且适于长期观赏的种类。果实还能吸引鸟类和兽类，增加园林生动气氛，但重点观果区需防止鸟类大量啄食，儿童活动区域不宜用有毒种类。,观果树种；果实形状；果实色彩；奇；巨；丰；鸟类诱引,园林树木学-第7章 园林树木的美化功能-7.5 园林树木的果实及其观赏特性-121-122
M_YLSMX_V1_0171,园林树木学,第7章 园林树木的美化功能,7.6 园林树木的枝、干、树皮、刺毛、根等及其观赏特性,122,123,枝干树皮刺毛和根的观赏价值,summary,园林树木除花、叶、果外，枝条、树干、树皮、刺毛和根等也具有观赏价值。枝条颜色在秋叶落后更显目，红色、古铜色和青翠绿色枝条可形成不同季相效果。乔木干皮的形态和色泽观赏价值较高，干皮形态有光滑、横纹、片裂、丝裂、纵裂、纵沟、长方裂纹、粗糙和疣突等，干皮色彩也可为暗紫、红褐、黄色、灰褐、绿色、斑驳和白色等。刺和毛等附属物可增加特殊情趣。裸露根部在老年树木、亚热带和热带板根、气生根或密生根系中具有较强观赏性，可用于园林美化和盆景培养。,枝条；干皮；树皮形态；树皮色彩；刺毛；裸露根；观赏价值,园林树木学-第7章 园林树木的美化功能-7.6 园林树木的枝、干、树皮、刺毛、根等及其观赏特性-122-123
M_YLSMX_V1_0172,园林树木学,第7章 园林树木的美化功能,7.7 园林树木的意境美（联想美）,124,124,园林树木意境美的形成与运用,summary,园林树木除形体、色彩、芳香和声音等直接感知美外，还具有抽象而富于思想感情的意境美或联想美。意境美常与民族文化传统、地区风俗、文化教育水平和社会历史发展有关，人们会把植物形象概念化或人格化，赋予坚贞、长寿、和平、思念、惜别等象征意义。植物联想美并非固定不变，会随时代、环境和心理感受变化而转换。园林工作者应继承并发展树木的联想美，将其恰当用于植物配置，发挥植物美对精神文明的培育作用。,意境美；联想美；文化传统；象征意义；植物配置；精神文明,园林树木学-第7章 园林树木的美化功能-7.7 园林树木的意境美（联想美）-124-124
M_YLSMX_V1_0173,园林树木学,第8章 园林树木的生产功能,8.1 园林树木生产功能的意义及其特点,125,126,园林树木生产功能的意义与限制,summary,园林树木的生产功能是指多数园林树木具有生产物质财富、创造经济价值的作用。树木的叶、根、茎、花、果、种子以及乳胶、汁液等可供药用、食用或作工业原料；另一方面，适当利用某些树木提高园林质量、增加游人量和经济收入，也可视为生产功能。教材强调，园林绿地的主要任务是美化和改善生活、居住、工作与游憩环境，因此生产功能必须服从园林主要任务，不可片面追求园林生产化。园林中可因地制宜采收少量果实、叶片或材料，但不能损害观赏、防护和生态功能，也不能把公园等绿地当作专门农业生产场地经营。,生产功能；经济价值；园林绿地；观赏功能；生态功能；园林生产化,园林树木学-第8章 园林树木的生产功能-8.1 园林树木生产功能的意义及其特点-125-126
M_YLSMX_V1_0174,园林树木学,第8章 园林树木的生产功能,8.2 园林树木的经济用途,126,128,园林树木经济用途的主要类型,summary,园林树木的生产功能按产品经济用途可分为果品、淀粉、菜用、油脂、纤维、芳香油、鞣料、橡胶、树脂树胶、药用、饲料、用材及其他用途等类型。果品可供鲜食、制干或加工，观果树种还兼具观赏价值；富含淀粉的果实和种子可称木本粮食材料；部分叶、花、果可作蔬菜；油料树种的果实或种子可作民生和工业油脂；茎干纤维可用于编织、造纸、纺织和绳索；芳香油、鞣料、橡胶、树脂树胶和药用成分也具有经济价值。园林中运用这些经济用途时，必须结合具体情况，避免因采收或经营影响树木的美化、防护和环境改善功能。,经济用途；果品；油脂；纤维；芳香油；鞣料；橡胶；药用,园林树木学-第8章 园林树木的生产功能-8.2 园林树木的经济用途-126-128
M_YLSMX_V1_0175,园林树木学,第9章 园林树木的配植,9.1 配植的原则,129,130,园林树木配植的基本原则,summary,园林树木配植是在不同地区、场合和地点，依据不同目的和要求，将树木组合和种植以形成多样效果的工作。配植必须以树木作为有生命的有机体为前提，重视其生长发育特性及与生境的生态关系；既要尊重树木习性，也不能被其绝对限制，应在科学基础上创造性考虑。配植要明确树木在美化、生态防护和经济生产等功能中的主要任务，在满足主要目的前提下追求长期稳定和可持续发展，并以经济手段取得较大效果。配植还要考虑效果的发展性、变动性及相应管理措施，在特殊要求下可综合利用现代技术，使艺术和技术结合并保持创新。,树木配植；生态关系；主要功能；可持续发展；经济效果；艺术技术结合,园林树木学-第9章 园林树木的配植-9.1 配植的原则-129-130
M_YLSMX_V1_0176,园林树木学,第9章 园林树木的配植,9.2 配植的方式,130,132,园林树木配植方式的分类,summary,园林树木配植方式多样，可按平面关系分为规则式、不规则式和混合式。规则式是株行距和角度按一定规律种植，可分为左右对称和辐射对称；左右对称包括对植、列植和三角形种植，辐射对称包括中心式、圆形、多角形和多边形等。不规则式又称自然式，包括不等边三角形式和镶嵌式。混合式是在一定单元面积上把规则式与不规则式结合起来。按景观效果和种植数量，可分为独植、丛植、聚植、群植、林植和散点植等，分别用于表现个体美、整体美、集体美、背景或伴景、防护和节奏联系等不同目标。,配植方式；规则式；不规则式；混合式；独植；丛植；聚植；群植,园林树木学-第9章 园林树木的配植-9.2 配植的方式-130-132
M_YLSMX_V1_0177,园林树木学,第9章 园林树木的配植,9.2.2 按配植的景观分,131,132,按景观效果划分的配植形式,summary,按景观效果划分，独植用于充分表现树木个体美，应选择形体高大雄伟、姿态奇异或花果观赏效果显著的树种，并考虑其与环境的对比和烘托关系。丛植是二三株至十余株同种树较紧密种在一起，强调整体轮廓和群体作用。聚植由二三株至二十株不同树种或几个丛植组成，能体现不同种类个性并形成集体美。群植由数十株至数百株乔灌木成群配置，可作背景、伴景或自然风景区主景，同时改善环境。林植是较大面积、多株数成片种植，常用于防护带、城市外围绿化带和风景林。散点植是在一定面积上有韵律地分散种植，使各点之间形成动态联系。,独植；丛植；聚植；群植；林植；散点植；景观效果,园林树木学-第9章 园林树木的配植-9.2.2 按配植的景观分-131-132
M_YLSMX_V1_0178,园林树木学,第9章 园林树木的配植,9.3 配植的艺术效果,133,135,配植艺术效果的主要内容,summary,园林建设应用植物的主要目标是创造可供生活游憩的美好环境。园林建设应当是绿化加美化，既不能只讲绿化而忽视美化，也不能只做地形改造和园林建筑而无植物。树木配植艺术效果多方面而复杂，需要充分运用树木形象美、色彩美和意境美等知识，并结合当地环境条件和园林主题要求，使树木多年后的形象具有可预见性。配植可形成丰富感、平衡感、稳定感、严肃或轻快感、强调、缓解和韵味等效果。要提高配植艺术水平，除美学构图原则外，还需了解树木生长发育规律、生态习性、栽培管理技术，并针对不同绿地性质采用不同配植方式。,配植艺术；绿化美化；形象美；色彩美；意境美；平衡感；稳定感；韵味,园林树木学-第9章 园林树木的配植-9.3 配植的艺术效果-133-135
M_YLSMX_V1_0179,园林树木学,第10章 园林树木的栽植,10.1 栽植的概念,137,137,栽植的概念与相关作业,definition,栽植是农林园艺栽种植株的一种作业，广义上包括起苗、搬运和种植三个基本环节。起苗是将植株从土中连根起出，包括裸根苗和带土球苗等；搬运是用人力、机械或车辆等交通工具将植株运至指定地点；种植是将移来的植株按要求栽种于新地。临时埋栽性质的种植称为假植，种植成活后仍需移动的作业称为移植，种植后直到砍伐或死亡不再移动的称为定植。园林用苗常需根据树种特性在苗圃中间隔一至数年移植一次，以使吸收根集中在根系范围内，利于成活和恢复。,栽植；起苗；搬运；种植；假植；移植；定植,园林树木学-第10章 园林树木的栽植-10.1 栽植的概念-137-137
M_YLSMX_V1_0180,园林树木学,第10章 园林树木的栽植,10.2 栽植成活的原理,137,137,栽植成活的关键原理,summary,树木未移植前，地上部和地下部在一定环境条件下保持平衡，尤其根系与土壤结合维持水分和养分代谢平衡。植株被挖起后，大量吸收根受损，裸根或带土球苗也会脱离原有土壤环境，根系与地上部以水分代谢为主的平衡被破坏。树木虽有一定再生能力，但新根发生需要时间，因此移植成活的关键是在移植过程中少伤根、少失水，并促使根系尽快与新环境建立良好联系。栽植时常需减少树冠枝叶量，并保持水分供应或较高空气湿度，以维持和恢复树体水分代谢平衡。,栽植成活；根系损伤；水分代谢；新根；树冠修剪；水分供应,园林树木学-第10章 园林树木的栽植-10.2 栽植成活的原理-137-137
M_YLSMX_V1_0181,园林树木学,第10章 园林树木的栽植,10.3 栽植的时期,138,140,园林树木栽植时期的选择,summary,栽植时期应根据地区气候、树种类别、任务大小和技术力量确定。春栽、梅雨季栽、秋栽和冬季栽各有适用条件。华北和西北山地营造风景林多用带土小苗雨季造林，城市雨季植树可用大苗大树并配合遮阴、喷雾等措施。秋栽时气温下降、蒸腾低、土壤水分较稳定，树体贮藏营养较丰富，落叶树在落叶至土壤结冻前均可进行，常以落叶即栽为好。冬季土壤不冻地区可冬栽，严寒地区可采用冻土球移植法。总体上，秋冬落叶后至春季萌芽前的休眠期最适宜；中国多数地区和多数树种以晚秋和早春较好，具体不能一概而论，需结合当地季节和树种抗寒、耐旱、萌芽等特性安排。,栽植时期；春栽；雨季栽；秋栽；冬季栽；休眠期；冻土球移植,园林树木学-第10章 园林树木的栽植-10.3 栽植的时期-138-140
M_YLSMX_V1_0182,园林树木学,第10章 园林树木的栽植,10.4.1 栽植过程各环节的关系,140,140,栽植过程各环节保护和处理的重要性,summary,绝大多数树木的移植，从掘（起）苗、运输、定植、至栽后管理这四大环节过程中，必须进行周密的保护和及时处理，才能保持被移树木不致失水过多。移栽过程除长距离运输苗木外，一般时间也不会很长，与树木一生来比是短暂的。但移植如同人动了一次大手术一样，只要有一个环节马虎，就可能造成树木的死亡或降低树木的抵抗力以及园林绿化功能的发挥。因此首先必须提高操作人员对移植过程各环节重要性的认识。事实上，正确的移植，除懂得科学道理之外，就是认真细致的操作，而责任心是最重要的。,栽植过程；起苗；运输；定植；栽后管理；失水；责任心,园林树木学-第10章 园林树木的栽植-10.4.1 栽植过程各环节的关系-140-140
M_YLSMX_V1_0183,园林树木学,第10章 园林树木的栽植,10.4.1 栽植过程各环节的关系,140,141,栽植四个环节配合与根部保护要求,summary,移栽的4个环节，应密切配合，尽量缩短时间，最好是随起、随运、随栽和及时管理形成流水作业。应按操作规程所规定的范围起苗，不使伤根过多；大根尽量减少劈裂，对已劈裂的，应进行适当修剪补救。除肉质根树木，如牡丹等，含水多，易脆断不易愈合，应适当晾晒外，对绝大多数树种来说，起出后至定植前，最重要的是保持根部湿润，不受风吹日晒。对长途运输的，应采取根部保湿措施（如用薄膜套袋、沾泥浆并添加湿草包装保湿，以免泥浆干后影响根呼吸，栽前还应浸水等）。对常绿树为防枝叶蒸腾水分，可喷蒸腾抑制剂和适当疏剪枝、叶。,流水作业；根部湿润；伤根；劈裂；根部保湿；蒸腾抑制剂；疏剪,园林树木学-第10章 园林树木的栽植-10.4.1 栽植过程各环节的关系-140-141
M_YLSMX_V1_0184,园林树木学,第10章 园林树木的栽植,10.4.2 栽植施工技术的采用,141,141,不同树种移栽难易的差异,summary,多数落叶树比常绿树较容易移栽成活，但具体不同树种对移植的反应亦很不相同。有些树木根系受伤后的再生能力强，很容易移栽成活，如杨、柳、榆、槐、银杏、樱树、槭、蔷薇、紫穗槐等；比较难移的有苹果、七叶树、山茱萸、云杉、铁杉等；最难移的有木兰类、山毛榉、白桦、山楂和某些桉树类、栎类等。,落叶树；常绿树；移栽成活；根系再生；难移树种；槭；紫穗槐,园林树木学-第10章 园林树木的栽植-10.4.2 栽植施工技术的采用-141-141
M_YLSMX_V1_0185,园林树木学,第10章 园林树木的栽植,10.4.2 栽植施工技术的采用,141,141,按树种和年龄采用栽植施工技术,summary,如前所述，同种不同年龄的树木，幼青年期容易移活，壮老龄树不易移活。因此绿化施工时，应根据不同类别和具体树种、年龄采取不同的技术措施。容易移植的施工可适当简单些，一般都用裸根移植，包装运输也较简便。而多数常绿树和壮老龄树以及某些难移活的落叶树，必须采用带土球移植法。对有些多年未曾移植过的大苗、大树、野生树及山野桩景树，为提高成活率，还须提前2～3年于春季萌芽前进行“断根缩坨”处理（参见大树移植）。,幼青年树；壮老龄树；裸根移植；带土球移植；断根缩坨；成活率,园林树木学-第10章 园林树木的栽植-10.4.2 栽植施工技术的采用-141-141
M_YLSMX_V1_0186,园林树木学,第10章 园林树木的栽植,10.4.3 栽植前的准备,141,141,栽植工程前准备工作的必要性,summary,植树工作量因计划完成任务的大小而异。较大的植树任务常按完成一项工程来对待。在进行栽植工程之前，必须做好一切准备工作。,栽植工程；植树任务；工程准备；施工准备,园林树木学-第10章 园林树木的栽植-10.4.3 栽植前的准备-141-141
M_YLSMX_V1_0187,园林树木学,第10章 园林树木的栽植,10.4.3 栽植前的准备,141,141,了解设计意图与工程概况的内容,summary,首先应了解设计意图，向设计人员了解设计思想，所达预想目的或意境，以及施工完成后近期所要达到的效果。通过设计单位和工程主管部门了解工程概况，包括：①植树与其他有关工程（铺草坪、建花坛以及土方、道路、给排水、山石、园林设施等）的范围和工程量。②施工期限（始、竣日期，其中栽植工程必须保证以不同类别树木于当地最适栽植期间进行）。③工程投资（设计预算、工程主管部门批准投资数）。④施工现场的地上（地物及处理要求）与地下（管线和电缆分布与走向）情况与定点放线的依据（以测定标高的水位基点和测定平面位置的导线点或和设计单位研究确定地上固定物作依据）。⑤工程材料来源和运输条件，尤其是苗木出圃地点、时间、质量和规格要求。,设计意图；工程概况；工程量；施工期限；工程投资；定点放线；苗木规格,园林树木学-第10章 园林树木的栽植-10.4.3 栽植前的准备-141-141
M_YLSMX_V1_0188,园林树木学,第10章 园林树木的栽植,10.4.3 栽植前的准备,141,141,现场踏勘与调查的内容,summary,在了解设计意图和工程概况之后，负责施工的主要人员（施工队、生产业务、计划统计、技术质量、后勤供应、财务会计、劳动人事等）必须亲自到现场进行细致的踏勘与调查。应了解：①各种地上物（如房屋、原有树木、市政或农田设施等）的去留及须保护的地物（如古树名木等）。要拆迁的如何办理有关手续与处理办法。②现场内外交通、水源、电源情况，如能否启用机械车辆，无条件的，如何开辟新线路。③施工期间生活设施（如食堂、厕所、宿舍等）的安排。④施工地段的土壤调查，以确定是否换土，估算客土量及其来源等。,现场踏勘；地上物；古树名木；交通；水源；电源；土壤调查；客土量,园林树木学-第10章 园林树木的栽植-10.4.3 栽植前的准备-141-141
M_YLSMX_V1_0189,园林树木学,第10章 园林树木的栽植,10.4.3 栽植前的准备,141,142,施工方案编制的目的与内容,summary,园林工程属于综合性工程，为保证各项施工项目的相互合理衔接，互不干扰，做到多、快、好、省地完成施工任务，实现设计意图和日后维修与养护，在施工前都必须制定好施工方案。大型的园林施工方案比较复杂，需精心安排，因而也叫“施工组织设计”，由经验丰富的人员负责编写，其内容包括：①工程概况（名称、地点、参加施工单位、设计意图与工程意义、工程内容与特点、有利和不利条件）；②施工进度（分单项与总进度），规定起、止日期；③施工方法（机械、人工、主要环节）；④施工现场平面布置（交通线路、材料存放、囤苗处、水、电源、放线基点、生活区等位置）；⑤施工组织机构（单位、负责人、设立生产、技术指挥、劳动工资、后勤供应、政工、安全、质量检验等职能部门以及制定完成任务的措施、思想动员、技术培训等），对进度、机械车辆、工具材料、苗木计划等绘图表示之；⑥依据设计预算，结合工程实际质量要求和当时市场价格制定施工预算。方案制定后经广泛征求意见，反复修改，报批后执行。,施工方案；施工组织设计；施工进度；施工方法；平面布置；施工预算；报批,园林树木学-第10章 园林树木的栽植-10.4.3 栽植前的准备-141-142
M_YLSMX_V1_0190,园林树木学,第10章 园林树木的栽植,10.4.3 栽植前的准备,142,142,园林施工工程程序与栽植季节性,summary,合理的园林施工工程程序是：征收土地→拆迁→整理地形→安装给排水管线→修建园林建筑→广场铺装道路→大树移植→种植树木→铺装草坪→布置花坛。其中栽植工程与土建、市政等工程相比，有更强的季节性。应首先保证不同树木移栽定植的最适期，以此方案为重点来安排总进度和其他各项计划。对植树工程的主要技术项目，要规定技术措施和质量要求。,工程程序；征收土地；整理地形；给排水管线；大树移植；种植树木；季节性,园林树木学-第10章 园林树木的栽植-10.4.3 栽植前的准备-142-142
M_YLSMX_V1_0191,园林树木学,第10章 园林树木的栽植,10.4.3 栽植前的准备,142,142,施工现场清理的要求,summary,对栽植工程的现场，拆迁和清理有碍施工的障碍物，然后按设计图纸进行地形整理。,施工现场；现场清理；拆迁；障碍物；地形整理,园林树木学-第10章 园林树木的栽植-10.4.3 栽植前的准备-142-142
M_YLSMX_V1_0192,园林树木学,第10章 园林树木的栽植,10.4.3 栽植前的准备,142,142,栽植选苗与苗木质量调查,summary,关于栽植树种及苗龄与规格，应根据设计图纸和说明书的要求进行选定，并加以编号。由于苗木的质量好坏直接影响栽植成活和以后的绿化效果，所以植树施工前必须对可提供的苗木质量状况进行调查了解。,选苗；苗龄；规格；设计图纸；苗木质量；栽植成活；绿化效果,园林树木学-第10章 园林树木的栽植-10.4.3 栽植前的准备-142-142
M_YLSMX_V1_0193,园林树木学,第10章 园林树木的栽植,10.4.3 栽植前的准备,142,142,高质量园林苗木的条件,summary,高质量的园林苗木应具备以下条件：——根系发达而完整，主根短直，接近根颈一定范围内要有较多的侧根和须根，起苗后大根系应无劈裂。——苗干粗壮通直（藤木除外），有一定的适合高度，不徒长。——主侧枝分布均匀，能构成完美树冠，要求丰满。其中常绿针叶树，下部枝叶不枯落成裸干状。其中干性强并无潜伏芽的某些针叶树（如某些松类、冷杉等），中央领导枝要有较强优势，侧芽发育饱满，顶芽占有优势。——无病虫害和机械损伤。,园林苗木；根系；苗干；树冠；常绿针叶树；病虫害；机械损伤,园林树木学-第10章 园林树木的栽植-10.4.3 栽植前的准备-142-142
M_YLSMX_V1_0194,园林树木学,第10章 园林树木的栽植,10.4.3 栽植前的准备,142,143,移植苗与实生苗野生苗的适用性,summary,园林绿化用苗，多以应用经多次移植的大规格苗木为宜。由于经几次移苗断根，再生后所形成的根系较紧凑丰满，移栽容易成活。一般不宜用未经移植过的实生苗和野生苗，因其吸收根系远离根颈，较粗的长根多，掘苗损伤了较多的吸收根，因此难以成活；需经1～2次“断根缩坨”处理或移至圃地培养才能应用。生长健壮的苗木，有利栽植成活和具有适应新环境的能力；供氮肥和水过多的苗木，地上部徒长，茎根比值大，也不利移栽成活和日后的适应。,移植苗；实生苗；野生苗；吸收根；断根缩坨；圃地培养；氮肥；茎根比,园林树木学-第10章 园林树木的栽植-10.4.3 栽植前的准备-142-143
M_YLSMX_V1_0195,园林树木学,第10章 园林树木的栽植,10.4.3 栽植前的准备,143,143,幼龄苗和壮老龄树移植特点,summary,树木的年龄对移植成活率的高低有很大影响，并对成活后在新栽植地的适应和抗逆能力有关。幼龄苗，株体较小，根系分布范围小，起掘时根系损伤率低，移植过程（起掘、运输和栽植）也较简便，并可节约施工费用。由于保留须根较多，起掘过程对树体地下部与地上部的平衡破坏较小。栽后受伤根系再生力强，恢复期短，故成活率高。地上部枝干经修剪留下的枝芽也容易恢复生长。幼龄苗整体上营养生长旺盛，对栽植地环境的适应能力较强。但由于株体小，也就容易遭受人畜的损伤，尤其在城市条件下，更易受到外界损伤，甚至造成死亡而缺株，影响日后的景观。幼龄苗如果植株规格较小，绿化效果发挥亦较差。壮老龄树木，根系分布深广，吸收根远离树干，起掘伤根率高，故移栽成活率低。为提高移栽成活率，对起、运、栽及养护技术要求较高，必须带土球移植，施工养护费用高。但壮老龄树木，树体高大，姿形优美，移植成活后能很快发挥绿化效果，对重点工程在有特殊需要时，可以适当选用。但必须采取大树移植的特殊措施。,幼龄苗；壮老龄树；移植成活率；抗逆能力；带土球移植；绿化效果；大树移植,园林树木学-第10章 园林树木的栽植-10.4.3 栽植前的准备-143-143
M_YLSMX_V1_0196,园林树木学,第10章 园林树木的栽植,10.4.3 栽植前的准备,143,143,园林植树工程苗木规格的选用,summary,根据城市绿化的需要和环境条件特点，一般绿化工程多需用较大规格的幼青年苗木，移栽较易成活，绿化效果发挥也较快。为提高成活率，尤宜选用在苗圃经多次移植的大苗。园林植树工程选用的苗木规格，落叶乔木最小选用胸径3cm以上，行道树和人流活动频繁之处还宜更大些；常绿乔木，最小应选树高1.5m以上的苗木。,城市绿化；幼青年苗木；苗木规格；落叶乔木；胸径；行道树；常绿乔木,园林树木学-第10章 园林树木的栽植-10.4.3 栽植前的准备-143-143
M_YLSMX_V1_0197,园林树木学,第10章 园林树木的栽植,10.4.4 栽植的程序与技术,143,143,树木栽植程序的组成,summary,树木的栽植程序大致包括放线、定点、挖穴、换土、掘（起）苗、包装、运苗与假植、修剪与栽植、栽后养护与现场清理。,栽植程序；放线；定点；挖穴；换土；起苗；运苗；栽后养护,园林树木学-第10章 园林树木的栽植-10.4.4 栽植的程序与技术-143-143
M_YLSMX_V1_0198,园林树木学,第10章 园林树木的栽植,10.4.4.1 放线定点,143,143,规则式种植放线定点方法,summary,根据图纸上的种植设计，按比例放样于地面，确定各树木的种植点。种植设计有规则式和自然式之分。规则式种植的定点放线比较简单；可以地面固定设施为准来定点放线，要求做到横平竖直，整齐美观。其中行道树可按道路设计断面图和中心线定点放线；道路已铺成的可依路牙距离定出行位，再按设计确定株距，用白灰点标出来。为有利栽植行保持笔直，可每隔10株于株距间钉一木桩作为行位控制标记。如遇与设计不符（有地下管线、地物障碍等）时，应找设计人员和有关部门协商解决。定点后应由设计人员验点。,放线定点；规则式种植；种植点；行道树；株距；白灰点；验点,园林树木学-第10章 园林树木的栽植-10.4.4.1 放线定点-143-143
M_YLSMX_V1_0199,园林树木学,第10章 园林树木的栽植,10.4.4.1 放线定点,143,143,自然式种植放线定点方法,summary,自然式的种植设计（多见于公园绿地），如果范围较小，场内有与设计图上相符，位置固定的地物（如建筑物等），可用“交会法”定出种植点。即由2个地物或建筑平面边上的2个点的位置，各到种植点的距离以直线相交会来定出种植点。如果在地势平坦的较大范围内定点，可用网格法。即按比例绘在设计图上并在场地上丈量划出等距之方格。从设计图上量出种植点到方格纵横坐标距离，按比例放大到地面，即可定出。对测量基点准确的较大范围的绿地，可用“平板仪定点”。,自然式种植；公园绿地；交会法；网格法；平板仪定点；种植点,园林树木学-第10章 园林树木的栽植-10.4.4.1 放线定点-143-143
M_YLSMX_V1_0200,园林树木学,第10章 园林树木的栽植,10.4.4.1 放线定点,143,143,孤赏树列植树和树丛定点要求,summary,定点要求：对孤赏树、列植树，应定出单株种植位置，并用白灰点明，钉上木桩，写明树种、挖穴规格；对树丛和自然式片林定点时，依图按比例先测出其范围，并用白灰标画出范围线圈。其内，除主景树需精确定点并标明外，其他次要同种树可用目测定点，但注意要自然，切忌呆板、平直。可统一写明树种、株数、挖穴规格等。,定点要求；孤赏树；列植树；树丛；自然式片林；树种；挖穴规格,园林树木学-第10章 园林树木的栽植-10.4.4.1 放线定点-143-143
M_YLSMX_V1_0201,园林树木学,第10章 园林树木的栽植,10.4.4.2 挖穴（刨坑）,143,144,挖穴规格与质量要求,summary,栽植坑（穴）位置确定之后，即可根据树种根系特点（或土球大小）、土壤情况来决定挖坑（穴）（或绿篱沟）的规格。一般应比规定根幅范围或土球大，应加宽放大40～100cm，加深20～40cm。穴挖的好坏，对栽植质量和日后的生长发育有很大影响，因此对挖穴规格必须严格要求。以规定的穴径画圆，沿周边向下挖掘，把表土与底土按统一规定分别放置（挖行道树穴时，土不要堆在行中），并不断修直穴壁达规定深度。使穴保持上口沿与底边垂直，大小一致。切忌挖成上大下小的锥形或锅底形，否则栽植踩实时会使根系劈裂、拳曲或上翘，造成不舒展而影响树木生长。,挖穴；栽植坑；根系；土球；穴径；穴壁；表土；底土,园林树木学-第10章 园林树木的栽植-10.4.4.2 挖穴（刨坑）-143-144
M_YLSMX_V1_0202,园林树木学,第10章 园林树木的栽植,10.4.4.2 挖穴（刨坑）,144,144,特殊土壤和坡地挖穴处理要求,summary,遇坚实之土和建筑垃圾土应再加大穴径，并挖松穴底；土质不好的应过筛或全部换土。在黏重土上和建筑道路附近挖穴，可挖成下部略宽大的梯形穴；在未经自然沉降的新填平和新堆土山上挖穴，应先在穴点附近适当夯实，挖好后穴底也应适当踩实，以防栽后灌水土塌树斜（最好应经自然沉降后再种）；在斜坡上挖穴，深度以坡的下沿一边为准。施工人员挖穴时，如发现电缆、管道时，应停止操作，及时找设计人员与有关部门配合商讨解决。坑穴挖好后，要有专人按规格验收，不合格的应返工。,建筑垃圾土；换土；黏重土；新填土；斜坡挖穴；电缆；管道；验收,园林树木学-第10章 园林树木的栽植-10.4.4.2 挖穴（刨坑）-144-144
M_YLSMX_V1_0203,园林树木学,第10章 园林树木的栽植,10.4.4.3 起掘苗木,144,144,起掘苗木质量与掘前准备,summary,起出的苗木质量与原有苗木状况、操作技术和认真程度、土壤干湿、工具锋利与否等，有直接关系，拙劣的技术和马虎的态度会严重降低原有苗木的质量，甚至需继续留圃培养或报废。因此，在起掘前应做好有关准备工作；起掘时按操作规程认真进行；起掘后做适当处理和保护。按设计要求到苗圃选择合用的苗木，并作出标记，习称“号苗”。所选数量应略多，以便补充损坏淘汰之苗。对枝条分布较低的常绿针叶树或冠丛较大的灌木、带刺灌木等，应先用草绳将树冠适度捆拢，以便操作。为有利挖掘操作和少伤根系，苗地过湿的应提前开沟排水；过干燥的应提前数天灌水。对生长地情况不明的苗木，应选几株进行试掘，以便决定采取相应措施。起苗还应准备好锋利的起苗工具和包装运输所需的材料。,起掘苗木；苗木质量；掘前准备；号苗；草绳；排水；灌水；试掘,园林树木学-第10章 园林树木的栽植-10.4.4.3 起掘苗木-144-144
