chunk_id,book_title,chapter_title,section_title,page_start,page_end,chunk_title,topic_type,cleaned_text,keywords,citation_anchor
M_LMBLX_V3_0581,林木病理学（第3版）,林木病害流行和预测,5.1.4 影响病害流行的环境因素,123,123,气流扩散传播、暴风雨及冰雹制造机械伤口促进病原侵染的物理环境机制,occurrence_rule,风直接影响气流传播接种体的传播距离，并影响部分媒介昆虫的迁飞，从而影响病害的扩展和蔓延。暴风雨可使林木在相互碰撞中造成伤口，冰雹也能造成植物伤口，这些物理损伤极大地有利于真菌和细菌的侵染。总而言之，当不利于寄主抗性、却有利于病原繁殖和侵染的环境因子出现时，就会导致病害流行。,气流传播; 媒介迁飞; 暴风雨; 冰雹; 机械伤口; 物理损伤; 促进侵染; 流行触发条件,林木病理学（第3版）-林木病害流行和预测-5.1.4 影响病害流行的环境因素-123-123
M_LMBLX_V3_0582,林木病理学（第3版）,林木病害流行和预测,5.1.5 病害流行的季节变化和年份变化,123,123,病害流行的季节性受三大因素制约及单循环（落叶松落叶病）与复循环（毛白杨锈病）的高峰期差异,occurrence_rule,植物病害流行的季节性受病原物大量发生期、寄主感病期和气候条件的影响。单循环病害通常在春季或夏季流行。如落叶松早期落叶病的子囊孢子在 6 月初释放，6 月下旬到 7 月上旬是释放高峰期，潜育期只有几天，发病高峰一般在 7 月中旬出现。复循环病害一年中有 2 个或多个发病高峰，开始的侵染多是零星分布，通过不断多次再侵染逐渐达到最高峰。如毛白杨锈病在冬芽内越冬，4 月新叶开放时出现病叶，到 6 月达到高峰；7~8 月因气温高发展缓慢，但到 9 月又进入一个小高峰（虽不如春季严重）。,季节变化; 单循环病害; 发病高峰; 落叶松早期落叶病; 复循环病害; 多次再侵染; 毛白杨锈病; 气温抑制,林木病理学（第3版）-林木病害流行和预测-5.1.5 病害流行的季节变化和年份变化-123-123
M_LMBLX_V3_0583,林木病理学（第3版）,林木病害流行和预测,5.1.5 病害流行的季节变化和年份变化,123,123,气候年际变动引起盛发期偏移及叶果类病害流行程度与发病季降雨量的正相关规律,occurrence_rule,一种病害发生与流行的季节大致是固定的，但因各年气候变化情况不完全相同，病害的始发期和盛发期可能提前或推迟。病害流行的年份变化主要受气候条件的影响。大多数林木的叶果类病害都以发病季节降雨量多的年份发病严重。例如，杨树黑斑病在辽宁各年的发病程度，与当年 6~8 月的降水量成正相关。,年份变化; 气候条件; 始发期; 盛发期; 提前或推迟; 叶果类病害; 降雨量; 正相关; 杨树黑斑病,林木病理学（第3版）-林木病害流行和预测-5.1.5 病害流行的季节变化和年份变化-123-123
M_LMBLX_V3_0584,林木病理学（第3版）,林木病害流行和预测,5.1.5 病害流行的季节变化和年份变化,123,123,危害枝干的地方性病害（如松干锈病/立木腐朽）缺乏明显季节/年份变化且需多年积累的缓发特性,occurrence_rule,在林木病害中，有许多地方性病害没有明显的季节变化和年度变化，也不会发生突然的病害流行。这类病害主要是危害林木枝干的多年生病害，如松干锈病、丛枝病、立木腐朽等。这类病害潜育期长，病害发展慢，病害大量发生要经过多年的积累才能形成。,地方性病害; 无明显季节变化; 危害枝干; 多年生病害; 松干锈病; 丛枝病; 立木腐朽; 潜育期长; 多年积累,林木病理学（第3版）-林木病害流行和预测-5.1.5 病害流行的季节变化和年份变化-123-123
M_LMBLX_V3_0585,林木病理学（第3版）,林木病害流行和预测,5.2 病害流行预测,124,124,病害流行预测的定义、短期与长期预测的分类对比及主要的生物/气象预测依据,definition,推测今后一个时期某种病害流行的可能性、时间和严重程度，称为病害流行预测，其目的是决定预防措施以减少损失。预测可分为短期和长期：短期预测指在病害发生前数天或数十天预测，因气象、病原基数等近期因素易掌握，准确性高且应用多；长期预测主要指预测来年情况。病害预测的方法和依据因病害规律而异，通常主要依据病原物的生物学特性、侵染循环特点、寄主感病状况、病原物数量以及当地的气象预报等因素。,病害流行预测; 短期预测; 长期预测; 准确性; 预测依据; 生物学特性; 侵染循环; 气象预报,林木病理学（第3版）-林木病害流行和预测-5.2 病害流行预测-124-124
M_LMBLX_V3_0586,林木病理学（第3版）,林木病害流行和预测,5.2 病害流行预测,124,124,依赖温湿度/降雨量进行定性预测的三个经典案例（银杏茎腐病、梨圆柏锈病、松针褐斑病）,occurrence_rule,在感病寄主一定的条件下，气象因子是预测的大部分依据。①银杏苗茎腐病：病原为土壤习居菌，高温灼伤是侵入必要条件。若7~8月雨多气温低则病轻；若降雨少且日最高温>35℃天数多，则病害流行。②梨—圆柏锈病：冬孢子角萌发需要一次>15 mm降雨且连续两天相对湿度>90%的潮湿天气，若春季干旱至5月底（叶片已老熟抗病），则发病不严重。③松针褐斑病：孢子随雨水溅散，20~28℃良好萌发，预测需综合林分中活孢子存活数量、温度和降雨量（温度适宜、降雨多则发病重）。由于接种体数量预测困难，多数情况需综合前一季节与发病季节的气象因子。,气象因子; 银杏苗茎腐病; 高温灼伤; 梨圆柏锈病; 降雨量; 相对湿度; 松针褐斑病; 雨水溅散; 定性预测,林木病理学（第3版）-林木病害流行和预测-5.2 病害流行预测-124-124
M_LMBLX_V3_0587,林木病理学（第3版）,林木病害流行和预测,5.2 病害流行预测,125,125,病害预测向多元回归分析、计算机数学模型及 GIS 平台演进的趋势与量化挑战,occurrence_rule,为提高准确性，病害预测正从定性向数量化发展。通过统计学回归分析，将寄主感病性、病原数量/毒性、环境条件、营林措施作为自变量，流行程度为因变量建立数学方程（数学模型）。随着计算机和 GIS（地理信息系统）的发展，气象因子与寄主分布可通过计算机模拟，大大减少了数据采集工作量。但建立高精度模型需大量实测数据，目前挑战在于：对气象因子影响病原繁殖传播的定量描述较容易，但对寄主感病性、病原菌毒力、人类活动及媒介昆虫的定量描述仍存在很大困难。对于受少数关键因子支配的病害，仅了解关键因子即可准确预测。,数量化; 回归分析; 自变量; 因变量; 数学方程; 数学模型; 计算机模拟; GIS; 地理信息系统; 定量描述挑战,林木病理学（第3版）-林木病害流行和预测-5.2 病害流行预测-125-125
M_LMBLX_V3_0588,林木病理学（第3版）,林木病害防治,6.1 林木病害防治指导思想,127,127,林木病害防治的人为干预本质、调节群体的经济目的及对特殊单株的独立治疗策略,definition,林木病害防治即通过人为措施对林木病害的发生发展进行干预，以实现森林经营目标。其核心目的是保持森林健康，调节树木种群与病原生物之间的生态关系，降低植物群体的感病程度，从而减少经济损失。在防治对象上存在二元划分：通常情况下，病害防治的宏观对象是“林木群体”；但对于具有特殊价值或意义的单株树木（如庭园行道树、名胜古迹风景树等），则需采取微观策略进行妥善保护，甚至需要进行具体的病害治疗以促使其恢复健康。,林木病害防治; 人为干预; 森林健康; 调节种群关系; 减少经济损失; 林木群体; 单株树木; 行道树; 风景树; 病害治疗,林木病理学（第3版）-林木病害防治-6.1 林木病害防治指导思想-127-127
M_LMBLX_V3_0589,林木病理学（第3版）,林木病害防治,6.1 林木病害防治指导思想,127,127,破坏流行要素最佳配合的防治理基石及利用脆弱环节进行单一控制的成功案例,occurrence_rule,病害防治的理论依据是在了解病害规律基础上，调节林木、病原物和环境的关系，阻止各种流行因素“最佳配合”现象的发生（即增强林木抗性、切断侵染链/减少病原、改善生态环境）。对于影响因素简单的病害，寻找侵染链中易控制的环节用单一措施即可奏效：如利用梨圆柏锈病无夏孢子阶段且传播距离<5 km的特点，在梨园周边5 km内避免种植圆柏即可防治；利用银杏茎腐病需高温灼伤的特点，盛夏遮荫降低土温即可将发病率控至最低。但在生产中，多数病害需多方面配合才能控制。,理论依据; 流行因素配合; 增强抗性; 切断侵染链; 单一措施; 梨圆柏锈病; 传播距离; 银杏苗茎腐病; 盛夏遮荫,林木病理学（第3版）-林木病害防治-6.1 林木病害防治指导思想-127-127
M_LMBLX_V3_0590,林木病理学（第3版）,林木病害防治,6.1 林木病害防治指导思想,127,128,70年代提出的 IPM（综合治理）理念：放弃彻底消灭，将病害控制在可忍受的水平,definition,20世纪70年代国际上提出了“有害生物综合治理（IPM）”概念。在林业上，是指有计划地应用有利于生态平衡和经济的方法，对森林生态系统中的物理环境、微生区系、抗病性等进行控制调节，使有害生物维持在“可以忍受的水平”。寄生物是森林生态系统不可分割的部分，消灭它们既困难也不必要，适当调节其种群数量更符合人类利益。防治必须兼顾生态平衡与经济效益，且“可以忍受的水平”因对象而异（普通林木与纪念意义的行道树阈值完全不同）。,有害生物综合治理; IPM; 生态平衡; 经济效益; 可以忍受的水平; 消灭不必要; 调节种群数量; 行道树; 阈值,林木病理学（第3版）-林木病害防治-6.1 林木病害防治指导思想-127-128
M_LMBLX_V3_0591,林木病理学（第3版）,林木病害防治,6.1 林木病害防治指导思想,128,128,森林长周期与复杂生态特性要求将病害防治理念贯穿林业生产全过程（从规划到更新）,occurrence_rule,林木生长期长，生态系组成复杂，比较容易保持平衡稳定，但若森林组成/结构不合理，也难于按照有害生物治理的要求进行改造。因此，必须从林业区划、造林设计与施工、营林生产到森林更新的各个环节，对未来森林病虫害的发生都给予充分考虑。通过合理的林业经营管理活动，协调和调整森林群落的生态环境，保持和恢复良好的森林生物动态平衡，将有害生物损失控制在特定的阈值内。,生长期长; 结构不合理; 难以改造; 全生命周期; 林业区划; 造林设计; 森林更新; 动态平衡; 阈值,林木病理学（第3版）-林木病害防治-6.1 林木病害防治指导思想-128-128
M_LMBLX_V3_0592,林木病理学（第3版）,林木病害防治,6.1 林木病害防治指导思想,128,128,90年代提出的森林健康理念及六大具体防治方法（优先推荐营林与生物防治）,definition,20世纪90年代初，美国在综合治理基础上进一步提出了“森林健康（forest health）”的理念，其实质是要使森林具有较好的自我调节并保持其系统稳定性的能力。林木病害防治的具体方法分为六大类：植物检疫、营林技术、选育抗病树种、物理防治、化学防治和生物防治。这些措施要有机的配合运用。其中，营林技术防治和生物防治最符合生态学原则，应当优先考虑。,森林健康; forest health; 自我调节; 系统稳定性; 六大防治方法; 植物检疫; 营林技术; 生物防治; 生态学原则优先,林木病理学（第3版）-林木病害防治-6.1 林木病害防治指导思想-128-128
M_LMBLX_V3_0593,林木病理学（第3版）,林木病害防治,6.2 林木病害检疫,128,128,人为贸易打破地理屏障导致毁灭性病害跨洲传播的危害及植物检疫的定义与目的,definition,自然条件下，植物病害分布常受地理、气候条件局限。但人为生产活动为植物病害的远距离传播创造了条件。许多毁灭性的林木病害（如栗疫病、五针松疱锈病、榆树枯萎病等）在大陆之间的传播都是由人来完成的。当前我国林业生产中的毁灭性病害松材线虫病也是从国外传进来的。针对危险性病害经常通过人为活动进行传播的特点，提出了植物病害检疫。植物检疫（plant quarantine）又称法规防治，其目的是利用立法和行政措施防止来阻止或延缓有害生物的人为传播。,远距离传播; 人为活动; 毁灭性病害; 栗疫病; 松材线虫病; 植物病害检疫; plant quarantine; 法规防治; 立法和行政措施,林木病理学（第3版）-林木病害防治-6.2 林木病害检疫-128-128
M_LMBLX_V3_0594,林木病理学（第3版）,林木病害防治,6.2 林木病害检疫,128,129,植物检疫的强制性与预防性基本属性及我国进出境与国内林业检疫的法律法规依据,occurrence_rule,植物检疫的基本属性是其强制性和预防性。世界各国的生产实践证明，它是预防危险性植物病虫传播扩散的十分有效的手段。国家在进出境植物检疫和国内植物检疫方面制定了一系列法律、法规、规章和规范性文件。如《中华人民共和国进出境动植物检疫法》（1991），《中华人民共和国进出境动植物检疫法实施条例》（1996），《中华人民共和国植物检疫条例》（1983，1992年修订），《森林病虫害防治条例》（1989）等，各地方政府也制定了一些有关植物检疫的规定。这些法规是我国实施和开展植物检疫工作的依据。,强制性; 预防性; 传播扩散; 进出境植物检疫; 国内植物检疫; 进出境动植物检疫法; 植物检疫条例; 森林病虫害防治条例,林木病理学（第3版）-林木病害防治-6.2 林木病害检疫-128-129
M_LMBLX_V3_0595,林木病理学（第3版）,林木病害防治,6.2.1 植物检疫的任务,129,129,植物检疫的首要任务：防范危险性有害生物跨国境输入/输出及进出境检验检疫机构职能,definition,防止对国内植物或国外植物具危险性的病虫杂草随着植物及其产品由国外输入或由国内输出，即进出境植物检疫。我国进出境检疫由国家质量监督检验检疫总局统一管理，在口岸、港口、国际机场等处设立检疫机构。其检验对象包括：旅客携带的植物和植物产品，通过邮政、民航和交通运输部门邮寄和托运的种子、苗木等植物繁殖材料，以及其他应施检疫的植物和植物产品等。,植物检疫任务; 进出境植物检疫; 防止输入输出; 国家质量监督检验检疫总局; 检验对象; 繁殖材料,林木病理学（第3版）-林木病害防治-6.2.1 植物检疫的任务-129-129
M_LMBLX_V3_0596,林木病理学（第3版）,林木病害防治,6.2.1 植物检疫的任务,129,129,国内植物检疫封锁/消灭局部危险性有害生物的任务及“疫区”与“保护区”的划定管理,occurrence_rule,将在国内局部地区已发生的对植物具危险性的病、虫、杂草封锁在一定的范围内，不使其传播到未发生地区，并且采取各种措施逐步将它们消灭，即国内植物检疫。在我国，国家林业局森林病虫害防治总站主管全国森林植物检疫工作，各地设立检疫机构负责具体工作。国内森林植物检疫要经过调查，划定“疫区”和“保护区”。在疫区需采取封锁、消灭措施，防止检疫性有害生物由疫区传出；在保护区则需采取严格的保护措施防止其传入。,国内植物检疫; 局部地区封锁; 逐步消灭; 国家林业局; 森林病虫害防治总站; 疫区; 保护区; 封锁消灭措施,林木病理学（第3版）-林木病害防治-6.2.1 植物检疫的任务-129-129
M_LMBLX_V3_0597,林木病理学（第3版）,林木病害防治,6.2.2 植物检疫性有害生物的确定,129,129,检疫性有害生物的法理筛选标准及2004年国家林业局公布的7种林业危险性病原生物名单,definition,植物检疫性有害生物由政府以法令规定。列为检疫性有害生物的只是那些在国内尚未发生或仅局部地区发生，可以随种子、苗木、原木及其他植物材料由人为传播，传入几率较高，适生性较强，一旦传入可能给当地农林生产造成重大损失的生物。2007年国家质检总局发布名录列出435种有害生物（其中林业病原41种）。2004年7月国家林业局公布的全国林业检疫性有害生物名单中，有7种病原生物：松材线虫（Bursaphelenchus xylophilus）、猕猴桃细菌性溃疡病菌（Pseudomonas syringae pv. actinidiae）、松疱锈病菌（Cronartium ribicola）、落叶松枯梢病菌（Botryosphaeria laricina）、杨树花叶病毒（Poplar Mosaic Virus）、冠瘿病菌（Agrobacterium tumefaciens）和草坪草褐斑病菌（Rhizoctonia solani）。,检疫性有害生物; 法令规定; 筛选标准; 松材线虫; 猕猴桃细菌性溃疡病菌; 松疱锈病菌; 落叶松枯梢病菌; 杨树花叶病毒; 冠瘿病菌; 草坪草褐斑病菌,林木病理学（第3版）-林木病害防治-6.2.2 植物检疫性有害生物的确定-129-129
M_LMBLX_V3_0598,林木病理学（第3版）,林木病害防治,6.2.2 植物检疫性有害生物的确定,129,129,检疫名单的增减动态性及各省区制定地方补充名单的备案制度,occurrence_rule,根据国际和国内植物病害发展的情况和生产上的需要，植物检疫性有害生物名单可以增加或减少。在国家检疫名单的基础上，各省区还可根据本地的需要，制定本省区的补充名单，并报国家农林主管机构备案。,检疫性有害生物名单; 动态调整; 增加或减少; 各省区; 补充名单; 备案,林木病理学（第3版）-林木病害防治-6.2.2 植物检疫性有害生物的确定-129-129
M_LMBLX_V3_0599,林木病理学（第3版）,林木病害防治,6.2.2 植物检疫性有害生物的确定,129,129,苗木/原木/木包装等无性繁殖及运输材料作为重点检验对象的原因及产地检疫的有效性,occurrence_rule,对林木病害来说，一般种子传播的重要病害很少，而苗木、插条、接穗等几乎可以传带各种病原物，应作为重点检验对象。有的病害，如松材线虫病可以随原木甚至木包装材料传带，这些东西也应列为检验材料。种子、无性繁殖材料在其原产地，农林产品在其产地或加工地实施检疫和处理，即产地检疫，是国际和国内检疫中最重要和最有效的措施之一。,检验对象; 种子传播; 苗木; 插条; 接穗; 原木; 木包装材料; 松材线虫病; 产地检疫; 最重要有效措施,林木病理学（第3版）-林木病害防治-6.2.2 植物检疫性有害生物的确定-129-129
M_LMBLX_V3_0600,林木病理学（第3版）,林木病害防治,6.2.3 检疫处理与出证,130,130,检疫处理中针对不同违规情况采取的四种法定强制除害与限制措施,occurrence_rule,经检验检测，若发现带有国家规定的应禁止或限制的危险性有害生物，应依法采用除害、退回、销毁或禁止出口处理。具体分为四种情况：①凡能用熏蒸、消毒、冷、热等方法除害的，处理后放行；②凡带有尚无有效方法处理的检疫性有害生物，即退回或就地销毁，禁止入境；③输出的植物及产品，若带有进境国禁止且无法除害的有害生物，则禁止出口；④凡怀疑带有检疫性有害生物但一时难以查明的种苗及繁殖材料，必须在专用隔离苗圃试种观察，证实安全后再行分散栽植。,检疫处理; 除害; 退回; 销毁; 禁止出口; 熏蒸消毒; 禁止入境; 隔离苗圃; 试种观察,林木病理学（第3版）-林木病害防治-6.2.3 检疫处理与出证-130-130
M_LMBLX_V3_0601,林木病理学（第3版）,林木病害防治,6.2.3 检疫处理与出证,130,130,检疫合格或除害处理达标后的单证签发与放行程序,occurrence_rule,经检验、检测合格，或者经过除害处理合格的林木及其制品，由检疫机关签发单证，准予放行。,检疫出证; 检验合格; 除害处理合格; 签发单证; 准予放行,林木病理学（第3版）-林木病害防治-6.2.3 检疫处理与出证-130-130
M_LMBLX_V3_0602,林木病理学（第3版）,林木病害防治,6.3 营林技术防治,130,130,营林技术措施作为防病基础性根本措施的地位及其改善环境/增强抗性的双向作用原理,occurrence_rule,采取适当的营林技术措施不但是林木健康生长所必需，而且对某些林木病害有良好防治效果，是病害防治方法中具有基础性的根本措施。这些措施的防病作用在于创造了有利于林木生长发育的条件，增强了寄主的抗病力；或造成了不利于病原物生长、繁殖、传播和侵染的环境，使病害不会发展到流行的程度。,营林技术防治; 基础性; 根本措施; 增强抗病力; 不利于病原物环境; 阻止流行,林木病理学（第3版）-林木病害防治-6.3 营林技术防治-130-130
M_LMBLX_V3_0603,林木病理学（第3版）,林木病害防治,6.3 营林技术防治,130,130,速生丰产措施与防病的协同（轮伐期/生长势）、专用防病措施（盖草/清寄主）及培育不当致病的教训,occurrence_rule,在许多情况下，林木速生丰产的措施同时也能达到病害防治的目的。例如，缩短林木的轮伐期可以减少立木腐朽的损失；增强树木的生长势是预防林木枝干溃疡病类的主要方法。但有时也需要专门的防病措施，例如在苗床上盖草以预防银杏茎腐病，清除转主寄主来预防某些锈病等。许多林木病害的流行常常由于林木培育技术不当所致，如杉木炭疽病在丘陵地区的流行，同立地条件的选择有关；枝干溃疡病的发生与造林质量差有关。因此，必须采取有利于保持森林生态环境稳定，有利于林木健康生长、而不利于病害发生和流行的营林技术措施。,速生丰产; 缩短轮伐期; 立木腐朽; 生长势; 枝干溃疡病; 苗床盖草; 银杏茎腐病; 清除转主寄主; 锈病; 培育技术不当; 杉木炭疽病; 立地条件; 造林质量,林木病理学（第3版）-林木病害防治-6.3 营林技术防治-130-130
M_LMBLX_V3_0604,林木病理学（第3版）,林木病害防治,6.3.1 育苗技术中的防病措施,130,130,苗圃选址的土壤理化要求及规避侵染源的生态隔离原则,occurrence_rule,苗圃不宜设在土质黏重、地势低洼处，此类半嫌气土壤会阻碍根系呼吸，积累硫化氢等有害物质，诱发猝倒病、根癌病和苗木白绢病（若必须使用则需改良土壤和排水）。在易于排水的砂地或黑土设圃需防夏季高温灼伤。此外需规避侵染源：长期栽培蔬菜/瓜类的土地易积累病原物，不宜直接作苗圃（或需土壤消毒）；苗圃应远离同种林木的林分，以免病原物从林木传染到苗木。,圃地选择; 土质黏重; 地势低洼; 猝倒病; 根癌病; 白绢病; 高温灼伤; 侵染来源; 蔬菜瓜类; 土壤消毒; 生态隔离,林木病理学（第3版）-林木病害防治-6.3.1 育苗技术中的防病措施-130-130
M_LMBLX_V3_0605,林木病理学（第3版）,林木病害防治,6.3.1 育苗技术中的防病措施,130,131,培育壮苗的基础管理：无病繁殖材料的选用与及时间苗的微气候调控,occurrence_rule,①使用无病繁殖材料（种子、插穗等）：若材料带病会增加初侵染接种体数量。建立无病种苗繁殖体系是防治泡桐丛枝病等植原体或病毒病害的切实可行途径。②及时间苗：保持适当的苗木密度，使苗间通风透光。一方面使苗木均衡生长增强抗病力；另一方面可减少湿度，从而显著降低许多叶部病害（如叶锈病、叶斑病）的发病率。,育苗管理; 壮苗; 无病繁殖材料; 初侵染; 泡桐丛枝病; 植原体病害; 及时间苗; 通风透光; 减少湿度; 叶锈病,林木病理学（第3版）-林木病害防治-6.3.1 育苗技术中的防病措施-130-131
M_LMBLX_V3_0606,林木病理学（第3版）,林木病害防治,6.3.1 育苗技术中的防病措施,131,131,苗圃生态微调控：施肥/理化调节、轮作切断寄主链与苗圃卫生清理,occurrence_rule,施肥与理化调节： 施用有机肥/均衡施肥可调节微生物种群并增强苗木抗病力；施用石灰或硫酸亚铁可调节酸碱度；覆盖或遮荫可调节土温和蒸发量，抑制某些病害。轮作： 在线虫和根部习居菌引发根病严重的圃地，轮作可使土壤中病原物因缺乏合适寄主而逐渐消亡，并促进有益微生物繁殖产生抑制作用。注意苗圃卫生： 发现病苗及时拔除烧毁以免形成发病中心，起苗后彻底清除病苗及残余物以减少侵染来源。,有机肥; 土壤酸碱度; 覆盖遮荫; 轮作; 线虫; 根部习居菌; 缺乏寄主; 苗圃卫生; 拔除烧毁; 发病中心; 清除残余物,林木病理学（第3版）-林木病害防治-6.3.1 育苗技术中的防病措施-131-131
M_LMBLX_V3_0607,林木病理学（第3版）,林木病害防治,6.3.2 造林技术中的防病措施,131,131,“适地适树”原则对预防弱寄生/非侵染病害的重要性及综合立地条件分析配置树种,occurrence_rule,适地适树是森林营造的基本原则之一，对于一些弱寄生性病害和非侵染性病害的预防至关重要。在拟订计划时，必须了解造林树种的生物学特性和可能出现的病害种类、分布及危害，结合造林地的气象、地形、坡向、坡度及土壤等因素，加以综合分析，以便根据立地类型配置恰当的造林树种。尽量使用乡土树种造林。,适地适树; 森林营造; 基本原则; 弱寄生性病害; 非侵染性病害; 生物学特性; 立地类型; 乡土树种,林木病理学（第3版）-林木病害防治-6.3.2 造林技术中的防病措施-131-131
M_LMBLX_V3_0608,林木病理学（第3版）,林木病害防治,6.3.2 造林技术中的防病措施,131,131,选用无病苗木对提高造林成活率及杜绝病原物引入幼林的重要作用,occurrence_rule,选用健壮无病苗木造林是提高造林质量的重要保证。带病的苗木不仅本身的成活率低，还会把病原物带到幼林中，引起幼林病害的发生。,健壮无病苗木; 造林质量; 成活率低; 传带病原物; 幼林病害,林木病理学（第3版）-林木病害防治-6.3.2 造林技术中的防病措施-131-131
M_LMBLX_V3_0609,林木病理学（第3版）,林木病害防治,6.3.2 造林技术中的防病措施,131,131,营造混交林增加生态复杂性以阻隔病害蔓延的作用及规避转主寄主搭配的禁忌,occurrence_rule,营造混交林可以形成比较复杂的生态环境，对保持林地生产力和增强林分抗逆性有益，对病害的蔓延传播有阻隔作用。但应注意混交树种的搭配：在某种锈病严重的地区，要避免使用病菌的两个转主寄主作为混交树种。,营造混交林; 复杂生态环境; 林分抗逆性; 阻隔作用; 树种搭配; 锈病; 转主寄主; 搭配禁忌,林木病理学（第3版）-林木病害防治-6.3.2 造林技术中的防病措施-131-131
M_LMBLX_V3_0610,林木病理学（第3版）,林木病害防治,6.3.3 林分抚育中的防病措施,131,131,清除病死树与枯枝弱树以阻断弱寄生病原物（如松烂皮病菌）由腐生向寄生蔓延的途径,occurrence_rule,幼林及成林的抚育管理，不仅有利于增强林木生长势，提高抗病力，也是病害防治的重要手段。病死树要及时清除；弱树、枯枝也应作适当处理。因为有些弱寄生的病原物往往先是在这类林木上寄生滋长，然后才蔓延开来。如松烂皮病菌，通常是作为枯枝上的腐生物存在着，当林木衰弱时，便从枯枝的死组织向活组织蔓延而成为寄生菌，引起枝条或林木的死亡。,林分抚育; 清除病死树; 弱树枯枝; 弱寄生病原物; 松烂皮病菌; 腐生物; 寄生菌,林木病理学（第3版）-林木病害防治-6.3.3 林分抚育中的防病措施-131-131
M_LMBLX_V3_0611,林木病理学（第3版）,林木病害防治,6.3.3 林分抚育中的防病措施,131,131,把握病害爆发前的定殖积累“时间窗口”，及时清除发源地（如根朽病）以防泛滥,occurrence_rule,在林分的管理中，及时发现和清除病害的发源地往往是防止病害蔓延扩散的关键。流行病害（尤其是区外传入的病害）在爆发之前，病原物有一个定殖和数量积累的过程。从新病害定殖到普遍性地爆发，期间往往需要几年、十几年甚至几十年的时间。只要及时发现并采取适当的抚育措施或其他防治方法，完全可以在成灾之前加以清除或限制在小范围内。例如，在幼林地若发现少数林木根朽病病株，及时将其清除，就可避免林木根朽病在该林地的泛滥。,清除发源地; 流行病害; 定殖与数量积累; 爆发前清除; 时间窗口; 根朽病病株; 避免泛滥,林木病理学（第3版）-林木病害防治-6.3.3 林分抚育中的防病措施-131-131
M_LMBLX_V3_0612,林木病理学（第3版）,林木病害防治,6.3.3 林分抚育中的防病措施,131,131,严格控制人为及外部因素导致的林木机械损伤，以阻断枝干病害的侵入途径,occurrence_rule,山火、放牧、随意刮皮打号，是引起林木机械损伤、导致病原物特别是枝干溃疡病菌、立木腐朽菌类侵入的重要途径，应当禁止或严格控制。,机械损伤; 山火; 放牧; 刮皮打号; 枝干溃疡病菌; 立木腐朽菌类; 侵入途径,林木病理学（第3版）-林木病害防治-6.3.3 林分抚育中的防病措施-131-131
M_LMBLX_V3_0613,林木病理学（第3版）,林木病害防治,6.4 抗病育种,132,132,抗病育种的作用及其在林木病害防治中的意义,definition,选育和利用抗病性强的树种或品种，是森林病害防治的重要途径。一个抗病品种选育成功后，可以较长期地发挥防病作用，免除常年采用其他防治方法所需的人力物力消耗。特别是对某些防治较困难或目前尚无有效防治方法的病害，选育抗病树种几乎是唯一可行的防病方法。对于林木重要病害，如欧美的榆树枯萎病、北美的五针松疱锈病和栗疫病，经过上百年的防治实践，均把选育抗病树种作为防治研究的主要方向，并取得了显著成绩。我国在杨树育种中采用黑杨派不同树种间的杂交试验，获得了具有速生、抗溃疡病和灰斑病等特点的优良无性系。,抗病育种;森林病害防治;抗病品种;榆树枯萎病;五针松疱锈病;栗疫病;杨树育种,林木病理学（第3版）-林木病害防治-6.4 抗病育种-132-132
M_LMBLX_V3_0614,林木病理学（第3版）,林木病害防治,6.4 抗病育种,132,132,利用亲缘相近的抗病树种替代感病树种,control_method,抗病树种利用是抗病树种选育的途径之一。林产品对质量的要求不像农产品那样严格，因此可以因地制宜地用亲缘相近的抗病树种代替感病树种。松针褐斑病主要危害湿地松、火炬松和黑松，而马尾松感病很轻，对生长几乎没有影响。种间抗病性的遗传通常较为稳定，在抗病树种适生地区用其替代感病树种，在经济上和技术上都没有很大困难，因此这是提高林分抗病性的简便方法。,抗病树种利用;替代栽植;亲缘相近树种;松针褐斑病;湿地松;火炬松;黑松;马尾松,林木病理学（第3版）-林木病害防治-6.4 抗病育种-132-132
M_LMBLX_V3_0615,林木病理学（第3版）,林木病害防治,6.4 抗病育种,132,132,不同地理种源苗木的感病程度存在差异,occurrence_rule,20世纪初，欧洲许多林学家发现，地理来源不同的松树种子培育出的苗木，对松落针病的感病程度有很大差异。他们认为，这是由于不同地理来源的种子育成的苗木，对当地立地条件具有不同的适应能力。有些种源的苗木适应能力差、生长势弱，因此感病较重。,抗病种源选择;地理来源;松树种子;苗木;松落针病;立地条件;适应能力,林木病理学（第3版）-林木病害防治-6.4 抗病育种-132-132
M_LMBLX_V3_0616,林木病理学（第3版）,林木病害防治,6.4 抗病育种,132,132,利用个体抗病性差异进行抗病单株选择,control_method,抗病单株选择是利用林木个体间抗病性差异进行选择的一种方法。在许多林木病害普遍发生的林分中，常常可以发现一些个体发病很轻，或完全不发病，这些个体可能具有可遗传的抗病因素。利用其进行繁殖，可能获得抗病的无性系或家系。我国自20世纪60年代初开始进行普通油茶抗炭疽病的单株选择，并取得显著成效。普通油茶的自然品种极为丰富，抗病性分化十分明显，为单株选择提供了丰富材料。,抗病单株选择;个体差异;可遗传抗病因素;无性系;家系;普通油茶;炭疽病,林木病理学（第3版）-林木病害防治-6.4 抗病育种-132-132
